Parent Path,File Name,Exists in Webb UI,MUI 5,Total Components,Includes Style Guide,Additional Details
ui/src/app/components/defender/mitigations/mitigation-details/filter-rules/filter-rules.tsx,filter-rules.tsx,,makeStyles,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/countermeasure-options/dialog.tsx,dialog.tsx,"DialogActions
DialogContent
MuiDialogTitle
Paper
MuiDialog",,5,True,"""Maybe Paper import is not needed here
Also  I believe the component can be refactored to use only @webb-uis composition Dialog components."" 







 Webb UI Related Notes:
 Dialog.Body (now DialogContent)
 Dialog.BodyProps (now MuiDialogContentProps)
 Dialog.Footer (now DialogActions)
 Dialog.Header (now MuiDialogTitle)
 Dialog.Root (now MuiDialog)
 Dialog.RootProps (now MuiDialogProps)
 Paper"
ui/src/app/components/defender/mitigations/countermeasure-options/allow-block-lists/dialog.tsx,dialog.tsx,Typography,,1,False,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/mitigations/countermeasure-options/expression-match-table/table.tsx,table.tsx,,makeStyles,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/countermeasure-options/limits/limit-fields.tsx,limit-fields.tsx,InputAdornment,,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation-formatters/mitigation-type-cell.tsx,mitigation-type-cell.tsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation-formatters/mitigation-utility-link.jsx,mitigation-utility-link.jsx,MUIOpenInNewIcon,grey,2,True,"Use theme.palette.grey[xxx]


 Webb UI Related Notes:
 OpenInNewIcon (now MUIOpenInNewIcon)
 theme (now grey)"
ui/src/app/components/defender/mitigations/mitigation/defender-mitigation-page.jsx,defender-mitigation-page.jsx,"Box
VerticalSplit as VerticalSplitIcon",Grid,3,True,"

 Webb UI Related Notes:
 Box
 "
ui/src/app/components/defender/mitigations/mitigation/defender-mitigation-page/mitigation-status-icon.tsx,mitigation-status-icon.tsx,"VerifiedUserOutlined as FinishIcon
PauseCircleOutline as PauseIcon",,2,True,"

 Webb UI Related Notes:
 PauseCircleIcon (now PauseIcon)"
ui/src/app/components/defender/mitigations/mitigation/defender-mitigation-page/options-menu.tsx,options-menu.tsx,VerifiedUserOutlined as FinishIcon,,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation/defender-mitigation-page/mitigation-details-list.tsx,mitigation-details-list.tsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation/defender-mitigation-page/styled.tsx,styled.tsx,,"Grid
withStyles",2,True,"

 Webb UI Related Notes:
 
 "
ui/src/app/components/defender/mitigations/mitigation/network-firewall/network-edge-filters.jsx,network-edge-filters.jsx,,"grey
Grid",2,True,"Use theme.palette.grey[xxx]

 Webb UI Related Notes:
 theme (now grey)"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/filter-table.jsx,filter-table.jsx,,"makeStyles
withStyles",2,True,"

 Webb UI Related Notes:
 
 "
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/cidr-details-button.jsx,cidr-details-button.jsx,"Box
Link",,2,False,"

 Webb UI Related Notes:
 Box
 Link"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/character-separated-list.jsx,character-separated-list.jsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/overflow-menu.jsx,overflow-menu.jsx,"DownloadIcon
Box
Popover
MoreIcon
ChartIcon","withStyles
List
ListItemIcon
ListItem
ListItemText",10,True,"

 Webb UI Related Notes:
 Box
 DownloadIcon
 MoreVerticalIcon (now MoreIcon)
 Popover
 TimelineIcon (now ChartIcon)"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/match-criteria-popup.tsx,match-criteria-popup.tsx,FileCopy as CopyIcon,,1,True,"

 Webb UI Related Notes:
 FileCopyIcon (now CopyIcon)"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/status.jsx,status.jsx,"CheckCircleIcon
RemoveCircle
ErrorIcon","withStyles
Grid
Autorenew
makeStyles",7,True,"

 Webb UI Related Notes:
 CheckCircleLtrIcon (now CheckCircleIcon)
 ErrorIcon
 RemoveCircleIcon (now RemoveCircle)
 "
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/network-filter-icons.jsx,network-filter-icons.jsx,Switch,,1,False,"

 Webb UI Related Notes:
 SwitchField (now Switch)"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/match-criteria-attribute.tsx,match-criteria-attribute.tsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/network-edge-filters-title.jsx,network-edge-filters-title.jsx,SubdirectoryArrowLeftIcon,"makeStyles
withStyles",3,True,"

 Webb UI Related Notes:
 
 
 "
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/filter-table-row-formatter.jsx,filter-table-row-formatter.jsx,Box,grey,2,False,"Use theme.palette.grey[xxx]


 Webb UI Related Notes:
 Box
 theme (now grey)"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/match-label.jsx,match-label.jsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/match-criteria.jsx,match-criteria.jsx,Box,,1,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/header-filtering/simple-filter-menu.jsx,simple-filter-menu.jsx,"Box
Popover
ClickAwayListener","withStyles
List
makeStyles",6,True,"

 Webb UI Related Notes:
 Box
 Popover (now ClickAwayListener & Popover)
 "
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/header-filtering/list-of-filter-options.jsx,list-of-filter-options.jsx,"Box
FormControlLabel
Checkbox",,3,False,"

 Webb UI Related Notes:
 Box
 CheckboxField (now FormControlLabel & Checkbox)"
ui/src/app/components/defender/mitigations/mitigation/network-firewall/filter-tables/header-filtering/column-header-filter-icon.jsx,column-header-filter-icon.jsx,,makeStyles,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation/shared/filter-entries-tooltip.tsx,filter-entries-tooltip.tsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation/shared/source-icons.jsx,source-icons.jsx,AccountCircleIcon,,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation/shared/constants.mjs,constants.mjs,red,,1,False,"Use theme.palette.error[xxx]

 Webb UI Related Notes:
 theme (now red)"
ui/src/app/components/defender/mitigations/mitigation/shared/mitigation-filter-details/filter-details-modal.jsx,filter-details-modal.jsx,"DialogContent
Dialog","withStyles
Slide",4,True,"

 Webb UI Related Notes:
 Dialog.Body (now DialogContent)
 Dialog.Root (now Dialog)"
ui/src/app/components/defender/mitigations/mitigation/shared/mitigation-filter-details/filter-details-control.jsx,filter-details-control.jsx,,TableChartOutlined,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation/mitigation-traffic/mitigation-traffic-summary-table.jsx,mitigation-traffic-summary-table.jsx,Typography,,1,True,"Imports of Typography and Table components (style-guide) are commented out and the component returns an empty Fragment at the moment. We should check if CUI-7446 is still valid and the replacement is needed.

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/mitigations/mitigation/mitigation-traffic/mitigation-traffic-options.jsx,mitigation-traffic-options.jsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/mitigations/mitigation/diversion/diversion-connectors/diversion-connectors-page.jsx,diversion-connectors-page.jsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation/diversion/diversion-connectors/diversion-connectors-table.jsx,diversion-connectors-table.jsx,"Box
Add",,2,True,"

 Webb UI Related Notes:
 AddIcon (now Add)
 Box"
ui/src/app/components/defender/mitigations/mitigation/diversion/diversion-connectors/diversion-connectors-table-helpers.jsx,diversion-connectors-table-helpers.jsx,"Box
Typography",,2,False,"

 Webb UI Related Notes:
 Box
 Typography"
ui/src/app/components/defender/mitigations/mitigation/diversion/diversion-connectors/form/toggled-password-field.jsx,toggled-password-field.jsx,"FormControlLabel
Checkbox",,2,True,"

 Webb UI Related Notes:
 CheckboxField (now FormControlLabel & Checkbox)"
ui/src/app/components/defender/mitigations/mitigation/diversion/diversion-connectors/form/diversion-connectors-form.jsx,diversion-connectors-form.jsx,"DialogContent
DialogActions",MenuItem,3,True,"

 Webb UI Related Notes:
 Dialog.Body (now DialogContent)
 Dialog.Footer (now DialogActions)
 DropdownMenu.Item (now MenuItem)"
ui/src/app/components/defender/mitigations/mitigation/diversion/diversion-connectors/form/test-result.jsx,test-result.jsx,"green
red
Typography
ErrorIcon
CheckCircleOutlineIcon",Grid,6,False,"

 Webb UI Related Notes:
 CheckCircleLtrIcon (now CheckCircleOutlineIcon)
 ErrorIcon
 theme (now green & red)
 Typography"
ui/src/app/components/defender/mitigations/mitigation/diversion/a10-radware/add-device-button.jsx,add-device-button.jsx,Add,,1,True,"

 Webb UI Related Notes:
 AddIcon (now Add)"
ui/src/app/components/defender/mitigations/mitigation/diversion/a10-radware/a10-radware-table.jsx,a10-radware-table.jsx,"Box
Typography",,2,True,"

 Webb UI Related Notes:
 Box
 Typography"
ui/src/app/components/defender/mitigations/mitigation/diversion/a10-radware/device-form/device-form-modal.jsx,device-form-modal.jsx,"DialogContent
Dialog
DialogActions",,3,True,"

 Webb UI Related Notes:
 Dialog.Body (now DialogContent)
 Dialog.Footer (now DialogActions)
 Dialog.Root (now Dialog)"
ui/src/app/components/defender/mitigations/mitigation/diversion/a10-radware/device-form/device-form.jsx,device-form.jsx,Typography,Grid,2,False,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/mitigations/mitigation/diversion/shared/row-icons.jsx,row-icons.jsx,"DeleteIcon
EditIcon",,2,True,"

 Webb UI Related Notes:
 DeleteIcon
 EditIcon"
ui/src/app/components/defender/mitigations/mitigation-resources/mitigation-resources-page.jsx,mitigation-resources-page.jsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation-resources/network-firewall/details/device-status-details-drawer.jsx,device-status-details-drawer.jsx,"Typography
Drawer",,2,True,"

 Webb UI Related Notes:
 Drawer
 Typography"
ui/src/app/components/defender/mitigations/mitigation-resources/network-firewall/details/mitigation-status-details-drawer.jsx,mitigation-status-details-drawer.jsx,"Typography
Drawer",,2,True,"

 Webb UI Related Notes:
 Drawer
 Typography"
ui/src/app/components/defender/mitigations/mitigation-resources/shared/details-drawer-opener-button.jsx,details-drawer-opener-button.jsx,ArrowForwardIcon,,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/mitigations/mitigation-resources/shared/device-status.jsx,device-status.jsx,SvgIcon,,1,False,"

 Webb UI Related Notes:
 SvgIcon"
ui/src/app/components/defender/mitigations/mitigation-resources/shared/status-icon.jsx,status-icon.jsx,"ErrorIcon
CheckCircleIcon",,2,False,"

 Webb UI Related Notes:
 CheckCircleLtrIcon (now CheckCircleIcon)
 ErrorIcon"
ui/src/app/components/defender/mitigations/mitigation-resources/shared/constants.mjs,constants.mjs,,grey,1,False,"Use theme.palette.grey[xxx]

 Webb UI Related Notes:
 theme (now grey)"
ui/src/app/components/defender/mitigations/mitigation-resources/shared/mitigation-status.jsx,mitigation-status.jsx,SvgIcon,,1,False,"

 Webb UI Related Notes:
 SvgIcon"
ui/src/app/components/defender/events-summary/page.tsx,page.tsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/events-summary/cards/table-card.tsx,table-card.tsx,,makeStyles,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/events-summary/cards/protected-object-card.tsx,protected-object-card.tsx,,Grid,1,True,"

 Webb UI Related Notes:
 "
ui/src/app/components/defender/events-summary/cards/building-blocks/pie-chart.tsx,pie-chart.tsx,"deepPurple
Box
red
blue
teal
pink",,6,True,"Use theme.palette.info[xxx] for blue & theme.palette.error[xxx] for red



 Webb UI Related Notes:
 Box
 theme (now blue & red)
 "
ui/src/app/components/defender/shared/table-stop-mitigation-button.jsx,table-stop-mitigation-button.jsx,StopIcon,CircularProgress,2,True,"

 Webb UI Related Notes:
 StopIcon"
ui/src/app/components/defender/shared/explorer-button.jsx,explorer-button.jsx,Policy,,1,True,"

 Webb UI Related Notes:
 PolicyIcon (now Policy)"
ui/src/app/components/defender/shared/section-header.jsx,section-header.jsx,Typography,,1,True,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/defender/shared/ace-capable-indicator.tsx,ace-capable-indicator.tsx,,grey,1,False,"Use theme.palette.grey[xxx]

 Webb UI Related Notes:
 theme (now grey)"
ui/src/app/components/defender/shared/cell-link.tsx,cell-link.tsx,,"makeStyles
grey",2,True,"Use theme.palette.grey[xxx]

 Webb UI Related Notes:
 theme (now grey)"
ui/src/app/components/defender/shared/warning-icon-tooltip.jsx,warning-icon-tooltip.jsx,,"ErrorOutline
withStyles",2,False,"

 Webb UI Related Notes:
 
 "
ui/src/app/components/defender/shared/form-components/auto-compaction-checkbox.jsx,auto-compaction-checkbox.jsx,"FormControlLabel
Checkbox",,2,True,"

 Webb UI Related Notes:
 CheckboxField (now FormControlLabel & Checkbox)"
ui/src/app/components/defender/shared/forms/redirect-vrf-route-target-input.jsx,redirect-vrf-route-target-input.jsx,FormLabel,,1,True,"

 Webb UI Related Notes:
 FormLabel"
ui/src/app/components/defender/shared/forms/communities-input.jsx,communities-input.jsx,"AddCircleOutline
InputAdornment
FormLabel
IconButton",,4,True,"

 Webb UI Related Notes:
 AddCircleIcon (now AddCircleOutline)
 FormLabel
 IconButton"
ui/src/app/components/defender/shared/lookup-ip/lookup-ip-dialog.jsx,lookup-ip-dialog.jsx,"Box
DialogActions
DialogContent
Pagination
Dialog
Typography","withStyles
Grid",8,True,"

 Webb UI Related Notes:
 Box
 Dialog.Body (now DialogContent)
 Dialog.Footer (now DialogActions)
 Dialog.Root (now Dialog)
 Pagination
 Typography"
ui/src/app/components/defender/shared/lookup-ip/port-chip.jsx,port-chip.jsx,Box,withStyles,2,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/shared/lookup-ip/lookup-ip.jsx,lookup-ip.jsx,Box,withStyles,2,False,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/defender/shared/message-log/message-log.jsx,message-log.jsx,"ExpandMoreIcon
Box
Error
ArrowUpwardIcon","Accordion
AccountCircle
withStyles
AccordionDetails
makeStyles
AccordionSummary",10,True,"

 Webb UI Related Notes:
 Box
 ErrorIcon (now Error)
 
 
 
 
 
 "
ui/src/app/components/defender/shared/message-log/filter-toolbar.tsx,filter-toolbar.tsx,,makeStyles,1,False,"

 Webb UI Related Notes:
 "
ui/src/app/components/devices/device-property.tsx,device-property.tsx,Typography,withStyles,2,False,
ui/src/app/components/devices/devices-page-header.tsx,devices-page-header.tsx,Box,,1,True,
ui/src/app/components/devices/tab-content-routers.tsx,tab-content-routers.tsx,Box,Grid,2,False,
ui/src/app/components/devices/tab-content-dms.tsx,tab-content-dms.tsx,,Grid,1,False,
ui/src/app/components/devices/devices-table/toggle-device.tsx,toggle-device.tsx,Switch,,1,False,
ui/src/app/components/devices/devices-table/toggle-device-confirmation-modal.tsx,toggle-device-confirmation-modal.tsx,Box,,1,True,
ui/src/app/components/devices/devices-table/router-summary.tsx,router-summary.tsx,Box,,1,False,
ui/src/app/components/devices/devices-table/filter/connector-select.tsx,connector-select.tsx,MenuList,"MenuItem
ListItemText
withStyles",4,True,
ui/src/app/components/devices/devices-table/row-actions/menu-item-view-device-interfaces.tsx,menu-item-view-device-interfaces.tsx,,MenuItem,1,False,
ui/src/app/components/devices/devices-table/row-actions/delete-device-confirmation-modal.tsx,delete-device-confirmation-modal.tsx,Box,,1,True,
ui/src/app/components/devices/devices-table/row-actions/menu-item-edit-device.tsx,menu-item-edit-device.tsx,,MenuItem,1,False,
ui/src/app/components/devices/devices-table/row-actions/menu-item-delete-device.tsx,menu-item-delete-device.tsx,Box,MenuItem,2,True,
ui/src/app/components/devices/devices-table/cells/router-status-indicator.tsx,router-status-indicator.tsx,Box,,1,True,"

 Webb UI Related Notes:
 Box"
ui/src/app/components/devices/devices-table/router-connectors/bgp-connector-accordion/bgp-connector-accordion.tsx,bgp-connector-accordion.tsx,,makeStyles,1,True,
ui/src/app/components/devices/devices-table/router-connectors/common-connector-accordion/common-connector-accordion-details.tsx,common-connector-accordion-details.tsx,Box,withStyles,2,True,
ui/src/app/components/devices/devices-table/router-connectors/common-connector-accordion/common-connector-accordion-header.tsx,common-connector-accordion-header.tsx,Box,,1,True,
ui/src/app/components/devices/devices-table/router-connectors/common-connector-accordion/common-connector-accordion.tsx,common-connector-accordion.tsx,,withStyles,1,True,
ui/src/app/components/devices/devices-overview/devices-overview.tsx,devices-overview.tsx,,Grid,1,False,"

 Webb UI Related Notes:
 "
ui/src/app/components/devices/devices-overview/flow-record-chart/controls/visualization-settings-menu.tsx,visualization-settings-menu.tsx,"Box
DialogActions
DialogContent
Popper","withStyles
makeStyles",6,True,"

 Webb UI Related Notes:
 DialogContent
 DialogActions
 makeStyles
 withStyles
 Popper
 Box"
ui/src/app/components/devices/devices-overview/flow-record-chart/controls/visualization-settings-menu-form.tsx,visualization-settings-menu-form.tsx,"Radio
FormLabel
Theme
FormControlLabel","withStyles
RadioGroup",6,False,"

 Webb UI Related Notes:
 withStyles
 Theme
 FormControlLabel
 FormLabel
 Radio
 RadioGroup"
ui/src/app/components/devices/devices-overview/flow-record-chart/controls/visualization-settings-button.tsx,visualization-settings-button.tsx,Tune,,1,True,"

 Webb UI Related Notes:
 Tune (Icon)"
ui/src/app/components/devices/health/device-health-types.ts,device-health-types.ts,TooltipProps,,1,False,
ui/src/app/components/devices/health/status-indicator-legend.tsx,status-indicator-legend.tsx,Box,"grey
withStyles",3,True,
ui/src/app/components/devices/health/status-indicator.tsx,status-indicator.tsx,"ArrowUpwardIcon
ArrowDownwardIcon
CachedIcon
CSSProperties",,4,True,
ui/src/app/components/support-user-toolkit/support-user-toolkit-page.jsx,support-user-toolkit-page.jsx,"DescriptionIcon
SearchIcon
TextField
AssesmentIcon
InputAdornment",grey,6,True,
ui/src/app/components/dimensions/dimensions-list-page.jsx,dimensions-list-page.jsx,"TextField
SearchIcon
InputAdornment",,3,True,
ui/src/app/components/dimensions/dimension-detail-page.jsx,dimension-detail-page.jsx,"Typography
Checkbox",,2,True,
ui/src/app/components/dimensions/onnet-cache/onnet-cache-detail-page.jsx,onnet-cache-detail-page.jsx,Typography,,1,True,
ui/src/app/components/dimensions/onnet-cache/onnet-cache-position-detail-form.jsx,onnet-cache-position-detail-form.jsx,"Switch
FormControlLabel",,2,True,
ui/src/app/components/dimensions/onnet-cache/create-onnet-cache-position.jsx,create-onnet-cache-position.jsx,Dialog,,1,True,
ui/src/app/components/dimensions/onnet-cache/onnet-cache-positions-table.jsx,onnet-cache-positions-table.jsx,Switch,grey,2,True,
ui/src/app/components/dimensions/onnet-cache/create-onnet-cache-position-form.jsx,create-onnet-cache-position-form.jsx,"Typography
DialogContent
DialogActions",,3,True,
ui/src/app/components/dimensions/geoip/geoip-form.jsx,geoip-form.jsx,Typography,,1,True,
ui/src/app/components/dimensions/create-dimension/create-dimension.jsx,create-dimension.jsx,"DialogActions
Checkbox
DialogContent
Dialog
Typography",,5,True,
ui/src/app/components/dimensions/form-components/local-markets/local-markets-table.jsx,local-markets-table.jsx,DeleteIcon,,1,True,
ui/src/app/components/dimensions/form-components/local-markets/edit-markets-dialog.jsx,edit-markets-dialog.jsx,"DialogContent
DialogActions",,2,True,
ui/src/app/components/dimensions/pops/pops-router-table.jsx,pops-router-table.jsx,DeleteIcon,,1,True,
ui/src/app/components/dimensions/pops/pops-dimension-detail-sidebar.jsx,pops-dimension-detail-sidebar.jsx,"Typography
Checkbox",,2,True,
ui/src/app/components/dimensions/pops/pops-dim-market-display.jsx,pops-dim-market-display.jsx,,"ToggleButtonGroup
ToggleButton",2,False,
ui/src/app/components/dimensions/pops/pops-position-detail-page.jsx,pops-position-detail-page.jsx,Typography,,1,True,
ui/src/app/components/dimensions/ixp/ixp-interfaces-table.jsx,ixp-interfaces-table.jsx,"DeleteIcon
IconButton",,2,True,
ui/src/app/components/dimensions/vpn/vpn-position-table-actions.jsx,vpn-position-table-actions.jsx,"Switch
DeleteIcon
EditIcon",,3,True,
ui/src/app/components/dimensions/vpn/vpn-detail-page.jsx,vpn-detail-page.jsx,Typography,,1,True,
ui/src/app/components/dimensions/vpn/vpn-position-dialog-form.jsx,vpn-position-dialog-form.jsx,"MUIDialog
Radio
FormLabel
DialogActions
DialogContent
DialogTitle
Paper
Typography
FormControlLabel","RadioGroup
withStyles
FormControl",12,True,
ui/src/app/components/dimensions/shared/create-position.jsx,create-position.jsx,"DialogContent
Dialog",,2,True,
ui/src/app/components/dimensions/shared/dimensions-table.jsx,dimensions-table.jsx,,grey,1,True,
ui/src/app/components/dimensions/shared/file-input.jsx,file-input.jsx,"InputLabel
Input",grey,3,True,
ui/src/app/components/dimensions/shared/position-matches-normalized-cidrs-modal.tsx,position-matches-normalized-cidrs-modal.tsx,"Box
Dialog",,2,True,
ui/src/app/components/dimensions/shared/add-edit-match-modal.jsx,add-edit-match-modal.jsx,"DialogContent
Dialog",,2,True,
ui/src/app/components/dimensions/shared/delete-position-button.tsx,delete-position-button.tsx,DeleteIcon,,1,True,
ui/src/app/components/dimensions/shared/bulk-editing-modal.jsx,bulk-editing-modal.jsx,"Typography
DialogContent
DialogTitle
Dialog",,4,True,
ui/src/app/components/dimensions/shared/position-row-actions.tsx,position-row-actions.tsx,EditIcon,,1,True,
ui/src/app/components/dimensions/shared/checkbox-label.jsx,checkbox-label.jsx,FormControlLabel,,1,True,
ui/src/app/components/dimensions/shared/position-matches-modals-shared-components.jsx,position-matches-modals-shared-components.jsx,"Box
DialogActions
DialogContent
WarningIcon
Paper
Typography",withStyles,7,True,
ui/src/app/components/dimensions/shared/dimension-table-action-icons.jsx,dimension-table-action-icons.jsx,"DeleteIcon
EditIcon",,2,True,
ui/src/app/components/dimensions/shared/locked-tag.jsx,locked-tag.jsx,LockIcon,,1,False,
ui/src/app/components/dimensions/shared/position-sidebar.jsx,position-sidebar.jsx,Typography,Grid,2,True,
ui/src/app/components/dimensions/shared/dimension-select.jsx,dimension-select.jsx,ArrowIcon,,1,True,
ui/src/app/components/dimensions/shared/position-matches-overlapping-cidrs-modal.tsx,position-matches-overlapping-cidrs-modal.tsx,"Box
Typography
Dialog",,3,False,
ui/src/app/components/dimensions/shared/dimension-positions-table.jsx,dimension-positions-table.jsx,Switch,grey,2,True,
ui/src/app/components/dimensions/shared/position-match-table-action-icons.jsx,position-match-table-action-icons.jsx,"DeleteIcon
EditIcon",,2,True,
ui/src/app/components/dimensions/shared/capacity-unit-select.tsx,capacity-unit-select.tsx,,MenuItem,1,True,
ui/src/app/components/notifications-center/notifications-center.jsx,notifications-center.jsx,"IconButton
Button
DeleteIcon
Divider
Portal
Snackbar","ListItem
ListItemText",8,False,
ui/src/app/components/notifications-center/message-list.jsx,message-list.jsx,,"ListItem
grey
List",3,True,
ui/src/app/components/notifications-center/message-types.mjs,message-types.mjs,"green
red
CheckCircleIcon
InfoIcon
blue
amber
WarningIcon
ErrorIcon",,8,False,
ui/src/app/components/asn-lookup/asn-lookup.jsx,asn-lookup.jsx,"Typography
LaunchIcon","Grid
Skeleton",4,True,"Do we want to keep the skeleton? Or switch to loading text?
I question if the dashboard that uses this component still exists https://network-cluster-qa.deepfield.net/dashboards/asn-lookup



 Webb UI Related Notes:
 Typography
 LaunchIcon
 
 Grid"
ui/src/app/components/application-error/error-container.jsx,error-container.jsx,Typography,,1,False,"

 Webb UI Related Notes:
 Typography"
ui/src/app/components/health-summary/grid-item.jsx,grid-item.jsx,,Grid,1,False,
ui/src/app/components/health-summary/health-summary.jsx,health-summary.jsx,Box,Grid,2,True,
ui/src/app/components/health-summary/products/product-card/product-card.tsx,product-card.tsx,Box,,1,True,
ui/src/app/components/health-summary/products/product-card/product-card-error.jsx,product-card-error.jsx,,Grid,1,True,
ui/src/app/components/health-summary/products/product-card/link-action.jsx,link-action.jsx,,ArrowForward,1,True,
ui/src/app/components/health-summary/products/product-card/product-card-loading.jsx,product-card-loading.jsx,,Grid,1,True,
ui/src/app/components/health-summary/enabled-status-reporting-chip/enabled-status-reporting-chip.jsx,enabled-status-reporting-chip.jsx,BuildOutlined,,1,True,
ui/src/app/components/health-summary/topics/topics.jsx,topics.jsx,,Grid,1,False,
ui/src/app/components/health-summary/topics/topic-card/topic-operational-status-bar.jsx,topic-operational-status-bar.jsx,Box,,1,False,
ui/src/app/components/health-summary/topics/topic-card/topic-card-loading.jsx,topic-card-loading.jsx,,Grid,1,True,
ui/src/app/components/health-summary/topics/topic-card/topic-chips.jsx,topic-chips.jsx,Box,,1,True,
ui/src/app/components/health-summary/topics/topic-card/topic-card.jsx,topic-card.jsx,"Box
Typography",Grid,3,True,
ui/src/app/components/health-summary/topics/topic-card/topic-card-empty-state.jsx,topic-card-empty-state.jsx,,Grid,1,True,
ui/src/app/components/health-summary/muted-devices-chip/muted-devices-chip.jsx,muted-devices-chip.jsx,Box,,1,True,
ui/src/app/components/health-summary/percent-operational/percent-operational-bar.jsx,percent-operational-bar.jsx,,grey,1,True,
ui/src/app/components/health-summary/health-status-message/health-status-message.jsx,health-status-message.jsx,Typography,,1,False,
ui/src/app/components/health-summary/menu-items/base-menu-item.jsx,base-menu-item.jsx,"Box
Typography
MuiMenuItem",,3,False,
ui/src/app/components/health-summary/status-list/status-list.jsx,status-list.jsx,CheckCircleOutline,ErrorOutline,2,True,
ui/src/app/components/health-summary/impacted-chip/impacted-chip.jsx,impacted-chip.jsx,,ErrorOutline,1,True,
ui/src/app/components/health-summary/shared/link-styles.mjs,link-styles.mjs,"Typography
OpenInNewIcon",,2,False,
ui/src/app/components/health-summary/shared/status.jsx,status.jsx,"Box
CheckCircleOutline",ErrorOutline,3,False,
ui/src/app/components/health-summary/devices/menu-item-configure.jsx,menu-item-configure.jsx,OpenInNewIcon,,1,False,
ui/src/app/components/health-summary/devices/device.jsx,device.jsx,"Box
Typography",,2,True,
ui/src/app/components/health-summary/devices/topic-devices-header.jsx,topic-devices-header.jsx,"Box
Typography
CloseIcon
IconButton",,4,True,
ui/src/app/components/health-summary/devices/device-meters.tsx,device-meters.tsx,"Box
Typography",Grid,3,True,
ui/src/app/components/health-summary/devices/devices.jsx,devices.jsx,"SortIcon
SearchIcon
TextField
Box
Pagination
DoneIcon
Typography
InputAdornment",withStyles,9,True,
ui/src/app/components/health-summary/devices/device-details.tsx,device-details.tsx,Box,,1,True,
ui/src/app/components/health-summary/open-menu-action/open-menu-action.jsx,open-menu-action.jsx,MoreVert,,1,True,
ui/src/app/components/typography/delta.jsx,delta.jsx,"green
TrendingDown
red
TrendingUp
TrendingFlat",grey,6,True,
ui/src/app/style-guide/theme.jsx,theme.jsx,"green
createPalette
createTheme
MuiThemeProvider
orange
red
blueGrey
blue
jssPreset
StylesProvider","Fade
grey",12,True,
ui/src/app/style-guide/auto-refresh/auto-refresh-timer.tsx,auto-refresh-timer.tsx,,withStyles,1,True,
ui/src/app/style-guide/auto-refresh/refresh-button.tsx,refresh-button.tsx,UpdateIcon,"CircularProgress
withStyles",3,True,
ui/src/app/style-guide/dimension-positions-selector/banner.jsx,banner.jsx,"Typography
red
lighten",,3,True,
